ces	deu	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs	datasets/statmt/wmt_newstest/2009/newssyscomb2009.de
ces	deu	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.cs	datasets/statmt/wmt_newstest/2008/newstest2008.de
ces	deu	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.cs	datasets/statmt/wmt_newstest/2009/newstest2009.de
ces	deu	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.cs	datasets/statmt/wmt_newstest/2010/newstest2010.de
ces	deu	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.cs	datasets/statmt/wmt_newstest/2011/newstest2011.de
ces	deu	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.cs	datasets/statmt/wmt_newstest/2012/newstest2012.de
ces	deu	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.cs	datasets/statmt/wmt_newstest/2013/newstest2013.de
ces	eng	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs	datasets/statmt/wmt_newstest/2009/newssyscomb2009.en
ces	eng	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.cs	datasets/statmt/wmt_newstest/2008/newstest2008.en
ces	eng	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.cs	datasets/statmt/wmt_newstest/2009/newstest2009.en
ces	eng	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.cs	datasets/statmt/wmt_newstest/2010/newstest2010.en
ces	eng	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.cs	datasets/statmt/wmt_newstest/2011/newstest2011.en
ces	eng	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.cs	datasets/statmt/wmt_newstest/2012/newstest2012.en
ces	eng	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.cs	datasets/statmt/wmt_newstest/2013/newstest2013.en
ces	fra	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs	datasets/statmt/wmt_newstest/2009/newssyscomb2009.fr
ces	fra	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.cs	datasets/statmt/wmt_newstest/2008/newstest2008.fr
ces	fra	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.cs	datasets/statmt/wmt_newstest/2009/newstest2009.fr
ces	fra	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.cs	datasets/statmt/wmt_newstest/2010/newstest2010.fr
ces	fra	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.cs	datasets/statmt/wmt_newstest/2011/newstest2011.fr
ces	fra	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.cs	datasets/statmt/wmt_newstest/2012/newstest2012.fr
ces	fra	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.cs	datasets/statmt/wmt_newstest/2013/newstest2013.fr
ces	hun	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs	datasets/statmt/wmt_newstest/2009/newssyscomb2009.hu
ces	hun	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.cs	datasets/statmt/wmt_newstest/2008/newstest2008.hu
ces	hun	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.cs	datasets/statmt/wmt_newstest/2009/newstest2009.hu
ces	ita	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs	datasets/statmt/wmt_newstest/2009/newssyscomb2009.it
ces	ita	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.cs	datasets/statmt/wmt_newstest/2009/newstest2009.it
ces	rus	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.cs	datasets/statmt/wmt_newstest/2012/newstest2012.ru
ces	rus	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.cs	datasets/statmt/wmt_newstest/2013/newstest2013.ru
ces	spa	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs	datasets/statmt/wmt_newstest/2009/newssyscomb2009.es
ces	spa	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.cs	datasets/statmt/wmt_newstest/2008/newstest2008.es
ces	spa	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.cs	datasets/statmt/wmt_newstest/2009/newstest2009.es
ces	spa	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.cs	datasets/statmt/wmt_newstest/2010/newstest2010.es
ces	spa	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.cs	datasets/statmt/wmt_newstest/2011/newstest2011.es
ces	spa	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.cs	datasets/statmt/wmt_newstest/2012/newstest2012.es
ces	spa	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.cs	datasets/statmt/wmt_newstest/2013/newstest2013.es
deu	ces	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.de	datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs
deu	ces	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.de	datasets/statmt/wmt_newstest/2008/newstest2008.cs
deu	ces	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.de	datasets/statmt/wmt_newstest/2009/newstest2009.cs
deu	ces	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.de	datasets/statmt/wmt_newstest/2010/newstest2010.cs
deu	ces	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.de	datasets/statmt/wmt_newstest/2011/newstest2011.cs
deu	ces	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.de	datasets/statmt/wmt_newstest/2012/newstest2012.cs
deu	ces	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.de	datasets/statmt/wmt_newstest/2013/newstest2013.cs
deu	eng	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.de	datasets/statmt/wmt_newstest/2009/newssyscomb2009.en
deu	eng	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.de	datasets/statmt/wmt_newstest/2008/newstest2008.en
deu	eng	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.de	datasets/statmt/wmt_newstest/2009/newstest2009.en
deu	eng	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.de	datasets/statmt/wmt_newstest/2010/newstest2010.en
deu	eng	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.de	datasets/statmt/wmt_newstest/2011/newstest2011.en
deu	eng	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.de	datasets/statmt/wmt_newstest/2012/newstest2012.en
deu	eng	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.de	datasets/statmt/wmt_newstest/2013/newstest2013.en
deu	fra	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.de	datasets/statmt/wmt_newstest/2009/newssyscomb2009.fr
deu	fra	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.de	datasets/statmt/wmt_newstest/2008/newstest2008.fr
deu	fra	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.de	datasets/statmt/wmt_newstest/2009/newstest2009.fr
deu	fra	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.de	datasets/statmt/wmt_newstest/2010/newstest2010.fr
deu	fra	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.de	datasets/statmt/wmt_newstest/2011/newstest2011.fr
deu	fra	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.de	datasets/statmt/wmt_newstest/2012/newstest2012.fr
deu	fra	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.de	datasets/statmt/wmt_newstest/2013/newstest2013.fr
deu	hun	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.de	datasets/statmt/wmt_newstest/2009/newssyscomb2009.hu
deu	hun	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.de	datasets/statmt/wmt_newstest/2008/newstest2008.hu
deu	hun	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.de	datasets/statmt/wmt_newstest/2009/newstest2009.hu
deu	ita	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.de	datasets/statmt/wmt_newstest/2009/newssyscomb2009.it
deu	ita	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.de	datasets/statmt/wmt_newstest/2009/newstest2009.it
deu	rus	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.de	datasets/statmt/wmt_newstest/2012/newstest2012.ru
deu	rus	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.de	datasets/statmt/wmt_newstest/2013/newstest2013.ru
deu	spa	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.de	datasets/statmt/wmt_newstest/2009/newssyscomb2009.es
deu	spa	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.de	datasets/statmt/wmt_newstest/2008/newstest2008.es
deu	spa	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.de	datasets/statmt/wmt_newstest/2009/newstest2009.es
deu	spa	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.de	datasets/statmt/wmt_newstest/2010/newstest2010.es
deu	spa	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.de	datasets/statmt/wmt_newstest/2011/newstest2011.es
deu	spa	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.de	datasets/statmt/wmt_newstest/2012/newstest2012.es
deu	spa	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.de	datasets/statmt/wmt_newstest/2013/newstest2013.es
eng	ces	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.en	datasets/statmt/wmt_newstest/2009/newssyscomb2009.cs
eng	ces	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.en	datasets/statmt/wmt_newstest/2008/newstest2008.cs
eng	ces	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.en	datasets/statmt/wmt_newstest/2009/newstest2009.cs
eng	ces	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.en	datasets/statmt/wmt_newstest/2010/newstest2010.cs
eng	ces	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.en	datasets/statmt/wmt_newstest/2011/newstest2011.cs
eng	ces	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.en	datasets/statmt/wmt_newstest/2012/newstest2012.cs
eng	ces	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.en	datasets/statmt/wmt_newstest/2013/newstest2013.cs
eng	deu	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.en	datasets/statmt/wmt_newstest/2009/newssyscomb2009.de
eng	deu	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.en	datasets/statmt/wmt_newstest/2008/newstest2008.de
eng	deu	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.en	datasets/statmt/wmt_newstest/2009/newstest2009.de
eng	deu	newstest2010				datasets/statmt/wmt_newstest/2010/newstest2010.en	datasets/statmt/wmt_newstest/2010/newstest2010.de
eng	deu	newstest2011				datasets/statmt/wmt_newstest/2011/newstest2011.en	datasets/statmt/wmt_newstest/2011/newstest2011.de
eng	deu	newstest2012				datasets/statmt/wmt_newstest/2012/newstest2012.en	datasets/statmt/wmt_newstest/2012/newstest2012.de
eng	deu	newstest2013				datasets/statmt/wmt_newstest/2013/newstest2013.en	datasets/statmt/wmt_newstest/2013/newstest2013.de
eng	fra	newssyscomb2009				datasets/statmt/wmt_newstest/2009/newssyscomb2009.en	datasets/statmt/wmt_newstest/2009/newssyscomb2009.fr
eng	fra	newstest2008				datasets/statmt/wmt_newstest/2008/newstest2008.en	datasets/statmt/wmt_newstest/2008/newstest2008.fr
eng	fra	newstest2009				datasets/statmt/wmt_newstest/2009/newstest2009.en	datasets/statmt/wmt_newstest/2009/newstest2009.fr
