ces	deu	newstest2019				datasets/statmt/wmt_newstest/2019/newstest2019.cs	datasets/statmt/wmt_newstest/2019/newstest2019.de
ces	eng	newstest2014				datasets/statmt/wmt_newstest/2014/newstest2014.cs	datasets/statmt/wmt_newstest/2014/newstest2014.en
ces	eng	newstest2015				datasets/statmt/wmt_newstest/2015/newstest2015.cs	datasets/statmt/wmt_newstest/2015/newstest2015.en
ces	eng	newstest2016				datasets/statmt/wmt_newstest/2016/newstest2016.cs	datasets/statmt/wmt_newstest/2016/newstest2016.en
ces	eng	newstest2017				datasets/statmt/wmt_newstest/2017/newstest2017.cs	datasets/statmt/wmt_newstest/2017/newstest2017.en
ces	eng	newstest2018				datasets/statmt/wmt_newstest/2018/newstest2018.cs	datasets/statmt/wmt_newstest/2018/newstest2018.en
deu	ces	newstest2019				datasets/statmt/wmt_newstest/2019/newstest2019.de	datasets/statmt/wmt_newstest/2019/newstest2019.cs
deu	eng	newstest2014				datasets/statmt/wmt_newstest/2014/newstest2014.de	datasets/statmt/wmt_newstest/2014/newstest2014.en
deu	eng	newstest2015				datasets/statmt/wmt_newstest/2015/newstest2015.de	datasets/statmt/wmt_newstest/2015/newstest2015.en
deu	eng	newstest2016				datasets/statmt/wmt_newstest/2016/newstest2016.de	datasets/statmt/wmt_newstest/2016/newstest2016.en
deu	eng	newstest2017				datasets/statmt/wmt_newstest/2017/newstest2017.de	datasets/statmt/wmt_newstest/2017/newstest2017.en
deu	eng	newstest2018				datasets/statmt/wmt_newstest/2018/newstest2018.de	datasets/statmt/wmt_newstest/2018/newstest2018.en
deu	eng	newstest2019				datasets/statmt/wmt_newstest/2019/newstest2019.de	datasets/statmt/wmt_newstest/2019/newstest2019.en
deu	eng	newstest2020				datasets/statmt/wmt_newstest/2020/newstest2020.de	datasets/statmt/wmt_newstest/2020/newstest2020.en
deu	eng	newstestB2020				datasets/statmt/wmt_newstest/2020/newstestB2020.de	datasets/statmt/wmt_newstest/2020/newstestB2020.en
deu	fra	newstest2019				datasets/statmt/wmt_newstest/2019/newstest2019.de	datasets/statmt/wmt_newstest/2019/newstest2019.fr
deu	fra	newstest2020				datasets/statmt/wmt_newstest/2020/newstest2020.de	datasets/statmt/wmt_newstest/2020/newstest2020.fr
eng	ces	newstest2014				datasets/statmt/wmt_newstest/2014/newstest2014.en	datasets/statmt/wmt_newstest/2014/newstest2014.cs
eng	ces	newstest2015				datasets/statmt/wmt_newstest/2015/newstest2015.en	datasets/statmt/wmt_newstest/2015/newstest2015.cs
eng	ces	newstest2016				datasets/statmt/wmt_newstest/2016/newstest2016.en	datasets/statmt/wmt_newstest/2016/newstest2016.cs
eng	ces	newstest2017				datasets/statmt/wmt_newstest/2017/newstest2017.en	datasets/statmt/wmt_newstest/2017/newstest2017.cs
eng	ces	newstest2018				datasets/statmt/wmt_newstest/2018/newstest2018.en	datasets/statmt/wmt_newstest/2018/newstest2018.cs
eng	ces	newstest2019				datasets/statmt/wmt_newstest/2019/newstest2019.en	datasets/statmt/wmt_newstest/2019/newstest2019.cs
eng	deu	newstest2014				datasets/statmt/wmt_newstest/2014/newstest2014.en	datasets/statmt/wmt_newstest/2014/newstest2014.de
eng	deu	newstest2015				datasets/statmt/wmt_newstest/2015/newstest2015.en	datasets/statmt/wmt_newstest/2015/newstest2015.de
eng	deu	newstest2016				datasets/statmt/wmt_newstest/2016/newstest2016.en	datasets/statmt/wmt_newstest/2016/newstest2016.de
eng	deu	newstest2017				datasets/statmt/wmt_newstest/2017/newstest2017.en	datasets/statmt/wmt_newstest/2017/newstest2017.de
eng	deu	newstest2018				datasets/statmt/wmt_newstest/2018/newstest2018.en	datasets/statmt/wmt_newstest/2018/newstest2018.de
eng	deu	newstest2019				datasets/statmt/wmt_newstest/2019/newstest2019.en	datasets/statmt/wmt_newstest/2019/newstest2019.de
eng	deu	newstest2020				datasets/statmt/wmt_newstest/2020/newstest2020.en	datasets/statmt/wmt_newstest/2020/newstest2020.de
eng	deu	newstestB2020				datasets/statmt/wmt_newstest/2020/newstestB2020.en	datasets/statmt/wmt_newstest/2020/newstestB2020.de
eng	est	newstest2018				datasets/statmt/wmt_newstest/2018/newstest2018.en	datasets/statmt/wmt_newstest/2018/newstest2018.et
